Date,Open,High,Low,Close,Adj Close,Volume
2020-12-28,179.850006,187.399994,179.000000,186.350006,185.771011,98012135
2020-12-29,187.899994,188.449997,181.100006,183.449997,182.880020,71318085
2020-12-30,183.100006,185.399994,180.399994,184.149994,183.577835,38576159
2020-12-31,184.850006,187.500000,182.800003,183.850006,183.278778,48978310
2021-01-01,184.949997,187.000000,184.500000,186.500000,185.920547,27334421
2021-01-04,191.800003,193.000000,188.750000,191.300003,190.705627,63980597
2021-01-05,187.100006,193.899994,185.050003,193.199997,192.599716,75752593
2021-01-06,194.449997,197.600006,190.649994,195.399994,194.792877,75621947
2021-01-07,197.000000,200.350006,195.100006,196.750000,196.138702,66024848
2021-01-08,198.750000,201.500000,197.100006,198.149994,197.534332,53991568
2021-01-11,199.899994,225.399994,199.649994,220.649994,219.964432,182483100
2021-01-12,227.000000,252.399994,224.100006,237.800003,237.061157,390577839
2021-01-13,242.899994,248.800003,238.399994,242.600006,241.846252,164649387
2021-01-14,242.850006,249.800003,238.600006,245.100006,244.338470,86819519
2021-01-15,246.000000,264.649994,242.600006,260.299988,259.491241,250038029
2021-01-18,261.649994,262.450012,241.149994,245.949997,245.185822,173383224
2021-01-19,251.500000,261.700012,251.300003,258.649994,257.846375,136861059
2021-01-20,260.000000,277.500000,258.850006,274.899994,274.045868,205145151
2021-01-21,281.000000,299.000000,280.000000,290.600006,289.697113,283614463
2021-01-22,295.950012,306.899994,278.350006,289.350006,288.450989,316008609
2021-01-25,296.899994,299.500000,277.350006,279.149994,278.282684,164346913
2021-01-27,274.899994,275.000000,265.700012,267.500000,266.668884,126586833
2021-01-28,260.049988,273.399994,259.049988,266.799988,265.971039,129156876
2021-01-29,273.000000,278.799988,260.600006,262.700012,261.883789,138442348
2021-02-01,269.750000,282.000000,255.350006,279.600006,278.731293,165655500
2021-02-02,293.600006,328.850006,290.399994,322.000000,320.999542,251965965
2021-02-03,339.200012,341.899994,326.200012,331.000000,329.971588,224190114
2021-02-04,329.000000,334.500000,322.450012,326.149994,325.136627,121033002
2021-02-05,327.600006,330.000000,312.600006,315.899994,314.918488,103512235
2021-02-08,318.750000,339.250000,318.000000,335.950012,334.906219,102123614
2021-02-09,337.000000,338.500000,322.200012,325.049988,324.040039,105981081
2021-02-10,326.000000,332.649994,319.500000,328.899994,327.878113,93466949
2021-02-11,326.450012,331.350006,323.399994,325.000000,323.990234,55257166
2021-02-12,326.399994,330.500000,321.250000,325.399994,324.388977,64093642
2021-02-15,329.899994,335.799988,324.000000,333.350006,332.314270,78680452
2021-02-16,335.450012,337.899994,327.500000,329.200012,328.177185,65943843
2021-02-17,326.899994,334.250000,325.450012,330.149994,329.124207,52150941
2021-02-18,331.500000,331.750000,321.100006,323.850006,322.843811,49204247
2021-02-19,321.950012,321.950012,301.399994,311.850006,310.881073,80274683
2021-02-22,312.450012,313.899994,302.149994,304.500000,303.553925,57723298
2021-02-23,308.500000,328.899994,308.500000,324.000000,322.993317,133310157
2021-02-24,325.000000,330.000000,316.500000,321.649994,320.650635,50821757
2021-02-25,325.350006,334.700012,323.250000,333.149994,332.114899,64514912
2021-02-26,323.000000,332.950012,318.850006,322.950012,321.946594,91901339
2021-03-01,330.000000,331.850006,322.700012,328.299988,327.279968,61190868
2021-03-02,331.100006,347.200012,326.450012,345.750000,344.675751,127708761
2021-03-03,348.649994,357.000000,346.500000,348.500000,347.417206,92006451
2021-03-04,339.000000,345.399994,337.299988,339.200012,338.146118,59863169
2021-03-05,333.000000,337.850006,319.700012,325.149994,324.139740,86738909
2021-03-08,331.750000,331.750000,318.799988,321.250000,320.251862,81925952
2021-03-09,325.000000,328.350006,309.600006,315.200012,314.220673,74702208
2021-03-10,319.500000,324.450012,316.700012,321.450012,320.451263,58643853
2021-03-12,325.049988,326.500000,314.149994,317.549988,316.563354,48360842
2021-03-15,320.000000,320.399994,310.049988,318.549988,317.560242,45081385
2021-03-16,321.000000,321.899994,315.100006,319.950012,318.955933,39267404
2021-03-17,318.600006,320.000000,304.000000,305.799988,304.849854,47262481
2021-03-18,311.000000,316.600006,299.750000,307.000000,306.046143,73731921
2021-03-19,303.500000,311.000000,290.200012,308.950012,307.990112,109932681
2021-03-22,306.450012,307.500000,300.100006,303.049988,302.108398,56385019
2021-03-23,305.000000,312.250000,304.000000,307.399994,306.444885,60240483
2021-03-24,303.549988,305.000000,293.200012,294.450012,293.535156,61523819
2021-03-25,294.000000,294.000000,282.250000,285.549988,284.662781,84528317
2021-03-26,290.500000,301.399994,290.500000,296.399994,295.479065,80924011
2021-03-30,300.500000,301.299988,292.700012,297.049988,296.127045,45257233
2021-03-31,299.000000,307.500000,297.500000,301.799988,300.862305,58569012
2021-04-01,306.750000,309.850006,303.049988,307.750000,306.793823,44088352
2021-04-05,306.799988,311.700012,297.200012,305.049988,304.102203,66178755
2021-04-06,306.149994,313.799988,304.799988,307.750000,306.793823,63031783
2021-04-07,306.750000,310.649994,305.100006,307.799988,306.843658,39073986
2021-04-08,307.899994,319.799988,307.500000,313.950012,312.974579,62459774
2021-04-09,313.200012,325.000000,312.500000,318.200012,317.211365,75462572
2021-04-12,307.850006,307.850006,282.899994,286.549988,285.659668,105342538
2021-04-13,287.250000,304.549988,280.549988,302.850006,301.909058,116874853
2021-04-15,303.000000,307.549988,296.500000,303.500000,302.557007,75262749
2021-04-16,302.000000,315.000000,300.149994,310.000000,309.036835,75330709
2021-04-19,295.000000,304.500000,292.799988,301.399994,300.463531,65791784
2021-04-20,307.700012,308.149994,294.200012,298.049988,297.123932,56740291
2021-04-22,294.000000,302.500000,292.200012,294.549988,293.634827,61022978
2021-04-23,291.000000,300.000000,290.500000,294.000000,293.086548,58158986
2021-04-26,297.000000,299.000000,294.600006,295.399994,294.482178,30583139
2021-04-27,295.700012,302.500000,295.100006,301.500000,300.563232,35040532
2021-04-28,303.500000,309.500000,303.000000,305.899994,304.949554,44668126
2021-04-29,308.899994,310.000000,301.250000,301.899994,300.961975,36647292
2021-04-30,298.200012,301.299988,292.549988,293.850006,292.937012,36121668
2021-05-03,289.299988,294.750000,285.000000,293.000000,292.089661,35376618
2021-05-04,296.350006,299.750000,288.049988,289.450012,288.550690,38640006
2021-05-05,293.500000,293.899994,288.500000,291.500000,290.594299,29350536
2021-05-06,291.500000,302.000000,290.299988,301.250000,300.314026,45032502
2021-05-07,303.000000,305.950012,300.500000,302.750000,301.809357,41591323
2021-05-10,304.500000,315.700012,304.000000,314.850006,313.871765,53260388
2021-05-11,309.549988,320.750000,308.100006,315.549988,314.569580,58472304
2021-05-12,318.250000,334.750000,316.250000,326.000000,324.987122,111584920
2021-05-14,329.350006,329.500000,310.000000,312.250000,311.279846,81305325
2021-05-17,315.399994,323.850006,311.399994,321.100006,320.102356,51162423
2021-05-18,325.950012,336.649994,324.000000,332.450012,331.417084,86153088
2021-05-19,313.000000,322.950012,312.100006,314.450012,313.473022,119407026
2021-05-20,316.000000,316.600006,306.100006,307.700012,306.743988,54043899
2021-05-21,312.000000,315.700012,309.500000,313.100006,312.127197,40358753
2021-05-24,314.750000,315.799988,310.200012,311.850006,310.881073,31963997
2021-05-25,315.549988,319.000000,313.850006,315.250000,314.270508,37382263
2021-05-26,316.100006,320.000000,314.799988,315.500000,314.519745,28639717
2021-05-27,317.049988,323.450012,316.549988,318.600006,317.610107,49484106
2021-05-28,322.649994,324.500000,316.500000,318.750000,317.759644,26618815
2021-05-31,318.700012,319.750000,312.100006,318.750000,317.759644,30917309
2021-06-01,319.200012,325.700012,317.299988,318.100006,317.111664,32595728
2021-06-02,315.950012,324.399994,315.600006,323.000000,321.996429,26323777
2021-06-03,325.299988,327.700012,323.649994,325.649994,324.638184,21408371
2021-06-04,325.149994,336.899994,324.250000,334.950012,333.909332,41278749
2021-06-07,339.750000,351.000000,339.750000,345.500000,344.426514,64986814
2021-06-08,346.250000,356.649994,337.500000,352.750000,351.653992,44104954
2021-06-09,356.200012,358.899994,339.750000,343.350006,342.283203,59334814
2021-06-10,345.200012,347.850006,342.399994,344.750000,343.678864,24351860
2021-06-11,346.000000,352.899994,344.350006,350.750000,349.660217,36441967
2021-06-14,350.049988,357.899994,341.100006,355.950012,354.844086,38482142
2021-06-15,355.750000,360.750000,351.500000,352.700012,351.604156,35526159
2021-06-16,350.100006,356.000000,348.100006,349.350006,348.264557,27550588
2021-06-17,348.399994,352.899994,342.250000,345.649994,344.576050,29236974
2021-06-18,345.649994,346.899994,329.000000,337.399994,336.351685,49440514
2021-06-21,330.899994,335.799988,326.200012,334.299988,333.261322,29123887
2021-06-22,337.100006,344.299988,336.149994,337.899994,336.850128,26708459
2021-06-23,341.000000,343.250000,334.299988,335.250000,334.208374,25741628
2021-06-24,335.000000,337.399994,333.350006,334.649994,333.610229,15580223
2021-06-25,335.899994,342.799988,335.899994,339.649994,338.594696,22426352
2021-06-28,340.799988,345.000000,337.549988,342.799988,341.734894,17843975
2021-06-29,342.649994,346.500000,339.600006,341.549988,340.488800,22462297
2021-06-30,342.000000,345.350006,338.850006,339.600006,338.544861,18277841
2021-07-01,341.500000,347.399994,341.200012,344.250000,343.180420,27944816
2021-07-02,345.299988,345.549988,340.500000,344.899994,343.828400,18304387
2021-07-05,347.049988,350.100006,344.000000,346.100006,345.024658,18399524
2021-07-06,348.000000,358.200012,311.500000,316.899994,315.915375,164083830
2021-07-07,316.000000,319.100006,306.250000,317.100006,316.114777,112183313
2021-07-08,314.799988,314.799988,305.000000,306.350006,305.398163,87360324
2021-07-09,305.799988,308.850006,301.850006,306.299988,305.348297,48807214
2021-07-12,310.799988,312.000000,306.100006,307.450012,306.494751,32282319
2021-07-13,310.000000,312.250000,308.149994,310.950012,309.983887,25736308
2021-07-14,310.000000,313.299988,308.649994,309.549988,308.588226,21863250
2021-07-15,310.500000,312.850006,307.600006,310.250000,309.286041,23617599
2021-07-16,311.100006,315.450012,310.500000,311.250000,310.282928,25148606
2021-07-19,308.950012,310.299988,306.000000,308.850006,307.890411,21346348
2021-07-20,307.000000,308.000000,301.049988,302.149994,301.211212,27672567
2021-07-22,305.500000,307.450012,301.049988,302.549988,301.609955,21338361
2021-07-23,300.500000,301.899994,295.000000,295.549988,294.631714,33435130
2021-07-26,295.000000,297.000000,291.000000,293.149994,292.239166,27502360
2021-07-27,293.000000,297.649994,288.600006,291.399994,290.494598,55132877
2021-07-28,290.000000,290.899994,283.600006,284.450012,283.566223,36139725
2021-07-29,287.549988,295.399994,287.549988,292.899994,291.989960,57733359
2021-07-30,294.000000,300.000000,293.250000,293.950012,293.036713,30589609
2021-08-02,299.149994,299.399994,295.600006,296.850006,295.927704,19273390
2021-08-03,298.500000,304.500000,297.700012,303.700012,302.756409,31063992
2021-08-04,304.750000,306.450012,297.200012,298.149994,297.223633,26186248
2021-08-05,295.500000,300.899994,292.750000,299.700012,298.768829,20704901
2021-08-06,300.049988,303.399994,297.649994,300.049988,299.117737,16001898
2021-08-09,300.750000,304.200012,296.049988,298.100006,297.173798,16985859
2021-08-10,297.899994,300.200012,291.000000,294.200012,293.285919,15173990
2021-08-11,295.299988,297.799988,286.450012,295.450012,294.532043,20802022
2021-08-12,297.299988,307.399994,297.299988,306.000000,305.049255,33652880
2021-08-13,308.799988,311.500000,303.049988,307.250000,306.295380,34922863
2021-08-16,305.950012,307.850006,303.049988,303.700012,302.756409,14348786
2021-08-17,302.799988,302.799988,292.799988,297.700012,296.775055,25539214
2021-08-18,296.899994,297.750000,292.600006,293.350006,292.438568,18004320
2021-08-20,289.500000,290.700012,281.000000,283.100006,282.220398,32578752
2021-08-23,287.200012,288.299988,275.000000,276.950012,276.089539,24498294
2021-08-24,278.500000,281.500000,268.450012,279.799988,278.930634,37589121
2021-08-25,282.799988,289.200012,282.450012,284.399994,283.516357,31538128
2021-08-26,284.850006,287.350006,281.649994,284.299988,283.416656,17864053
2021-08-27,282.899994,286.799988,281.700012,285.750000,284.862183,13477390
2021-08-30,290.100006,293.500000,289.899994,291.950012,291.042908,17217097
2021-08-31,291.750000,291.950012,286.100006,287.299988,286.407349,36951003
2021-09-01,289.000000,297.399994,287.299988,295.250000,294.332642,33103168
2021-09-02,295.250000,296.299988,291.700012,293.149994,292.239166,14907001
2021-09-03,292.500000,296.450012,292.000000,295.549988,294.631714,16594135
2021-09-06,297.500000,298.950012,296.000000,297.450012,296.525818,16622865
2021-09-07,297.350006,297.799988,290.899994,294.600006,293.684692,14325904
2021-09-08,293.500000,298.799988,291.600006,295.250000,294.332642,14920479
2021-09-09,294.000000,303.500000,293.549988,298.950012,298.021179,34020970
2021-09-13,299.000000,302.000000,295.500000,301.200012,300.264191,16339860
2021-09-14,302.250000,307.200012,302.200012,306.100006,305.148956,23234649
2021-09-15,306.100006,313.000000,306.100006,311.950012,310.980774,26808872
2021-09-16,313.399994,315.000000,307.649994,311.649994,310.681702,26249369
2021-09-17,312.000000,315.350006,306.000000,308.600006,307.641174,24972069
2021-09-20,304.899994,310.250000,297.299988,298.950012,298.021179,19632688
2021-09-21,298.600006,302.700012,293.100006,301.950012,301.011841,19439330
2021-09-22,303.149994,313.799988,303.000000,310.100006,309.136536,29545253
2021-09-23,313.200012,324.000000,313.200012,321.500000,320.501099,52701665
2021-09-24,325.100006,326.950012,316.049988,317.950012,316.962128,28901243
2021-09-27,323.149994,333.600006,323.149994,331.649994,330.619568,56305136
2021-09-28,334.000000,336.000000,324.500000,329.299988,328.276855,28497009
2021-09-29,325.000000,333.000000,324.000000,330.250000,329.223907,19740150
2021-09-30,331.250000,337.899994,329.100006,333.350006,332.314270,30268517
2021-10-01,332.649994,337.299988,325.700012,333.299988,332.264435,29877695
2021-10-04,336.799988,343.250000,335.149994,342.000000,340.937408,29553072
2021-10-05,340.450012,351.500000,338.850006,344.950012,343.878235,31861985
2021-10-06,347.000000,348.700012,335.000000,336.049988,335.005890,25272592
2021-10-07,341.100006,383.000000,339.250000,376.500000,375.330200,163238084
2021-10-08,385.899994,397.549988,380.000000,382.950012,381.760193,93728117
2021-10-11,390.149994,420.899994,388.000000,415.750000,414.458252,113404983
2021-10-12,423.000000,435.700012,413.600006,420.850006,419.542419,97349265
2021-10-13,462.899994,523.849976,462.899994,506.899994,505.325043,197949387
2021-10-14,530.000000,530.000000,492.000000,497.600006,496.053955,103630901
2021-10-18,507.000000,525.000000,503.600006,509.600006,508.016663,72322623
2021-10-19,512.450012,517.400024,476.049988,481.899994,480.402710,57428637
2021-10-20,481.799988,497.000000,471.250000,486.899994,485.387177,55444814
2021-10-21,491.750000,510.399994,485.750000,508.000000,506.421631,52608672
2021-10-22,509.899994,510.700012,487.399994,490.899994,489.374756,42742785
2021-10-25,493.899994,496.000000,473.250000,479.899994,478.408936,33107841
2021-10-26,483.500000,510.000000,483.250000,508.649994,507.069611,58027770
2021-10-27,505.750000,506.549988,496.000000,497.899994,496.353027,30361263
2021-10-28,493.899994,493.899994,478.549988,481.049988,479.555359,25182748
2021-10-29,482.000000,491.600006,467.700012,483.700012,482.197144,31054342
2021-11-01,486.450012,489.700012,469.799988,485.700012,484.190948,34315690
2021-11-02,506.500000,510.000000,486.500000,487.850006,486.334259,51580720
2021-11-03,483.799988,495.000000,481.600006,484.899994,483.393402,22950198
2021-11-04,489.799988,493.549988,488.000000,489.700012,488.178497,5531940
2021-11-08,493.899994,504.850006,490.250000,501.399994,499.842133,31736426
2021-11-09,505.000000,520.650024,503.500000,509.649994,508.066498,50458762
2021-11-10,506.250000,515.950012,500.200012,510.750000,509.163086,26615777
2021-11-11,510.000000,519.000000,501.000000,503.450012,501.885773,29256213
2021-11-12,506.950012,509.549988,497.350006,507.049988,505.474579,20731808
2021-11-15,506.250000,514.900024,504.500000,505.450012,503.879578,18014977
2021-11-16,506.899994,526.849976,506.200012,519.049988,517.437317,55897781
2021-11-17,520.250000,536.700012,520.250000,530.150024,528.502869,48463415
2021-11-18,531.450012,534.200012,501.299988,509.700012,508.116364,47197742
2021-11-22,512.250000,512.250000,478.399994,486.100006,484.589691,40044849
2021-11-23,484.399994,499.350006,477.000000,495.500000,493.960480,27553684
2021-11-24,499.000000,501.799988,485.299988,488.649994,487.131744,20915837
2021-11-25,490.799988,495.149994,486.500000,492.750000,491.219025,15336539
2021-11-26,486.000000,486.750000,458.000000,460.200012,458.770172,51787989
2021-11-29,457.000000,470.750000,443.100006,461.450012,460.016296,42819150
2021-11-30,466.549988,478.000000,455.649994,458.600006,457.175140,35471800
2021-12-01,467.850006,478.399994,463.549988,475.250000,473.773407,28256188
2021-12-02,479.399994,480.450012,471.700012,479.100006,477.611450,21012008
2021-12-03,480.000000,484.700012,477.299988,480.100006,478.608337,20948900
2021-12-06,480.100006,480.899994,466.000000,467.200012,465.748413,17473075
2021-12-07,476.850006,484.899994,471.000000,481.799988,480.303040,21280797
2021-12-08,484.500000,495.950012,483.500000,493.899994,492.365448,20581817
2021-12-09,498.000000,498.500000,489.549988,493.950012,492.415314,16951593
2021-12-10,487.750000,496.799988,486.549988,494.450012,492.913757,14567815
2021-12-13,499.450012,506.399994,494.200012,495.350006,493.810944,21921272
2021-12-14,491.950012,491.950012,483.299988,489.399994,487.879425,17722547
2021-12-15,487.799988,497.700012,487.250000,491.649994,490.122437,16263723
2021-12-16,495.000000,496.500000,487.399994,491.950012,490.421509,13581352
2021-12-17,488.000000,488.850006,468.200012,470.200012,468.739105,27341178
2021-12-20,459.899994,460.000000,440.000000,447.049988,445.661011,33007516
2021-12-21,452.100006,460.899994,449.850006,453.600006,452.190674,18838054
2021-12-22,458.149994,472.149994,458.149994,470.500000,469.038147,22730750
2021-12-23,476.000000,478.000000,470.950012,472.350006,470.882416,12116814
2021-12-24,474.899994,474.899994,460.000000,467.600006,466.147156,15487368
2021-12-27,465.700012,472.450012,460.100006,471.149994,469.686127,12557565
2021-12-28,475.200012,482.799988,472.649994,480.200012,478.708038,22860916
2021-12-29,478.750000,481.600006,474.250000,476.000000,474.521057,10263884
2021-12-30,472.549988,476.399994,468.600006,470.399994,468.938446,11923961
2021-12-31,472.700012,483.600006,471.850006,482.399994,480.901184,15541446
2022-01-03,493.500000,500.850006,492.000000,497.600006,496.053955,32748423
2022-01-04,496.799988,499.000000,484.049988,489.600006,488.078827,24100985
2022-01-05,486.950012,492.750000,483.549988,489.750000,488.228333,15420105
2022-01-06,481.500000,492.950012,477.100006,488.850006,487.331146,16563230
2022-01-07,490.049988,495.500000,483.750000,490.600006,489.075714,15532165
2022-01-10,493.100006,504.899994,491.299988,503.700012,502.135010,25193771
2022-01-11,503.000000,507.899994,498.149994,501.299988,499.742432,16269193
2022-01-12,505.850006,511.850006,503.500000,507.250000,505.673981,16255334
2022-01-13,504.000000,513.799988,494.799988,511.950012,510.359375,27572553
2022-01-14,509.000000,515.400024,505.649994,509.899994,508.315735,12655602
2022-01-17,514.799988,526.900024,512.000000,525.000000,523.368835,27942414
2022-01-18,527.900024,528.500000,507.149994,510.799988,509.212921,19353195
2022-01-19,510.000000,522.200012,504.799988,520.849976,519.231689,21799071
2022-01-20,519.950012,523.200012,512.000000,515.700012,514.097717,18364451
2022-01-21,510.399994,513.849976,494.250000,501.850006,500.290741,17946821
2022-01-24,499.700012,504.299988,473.350006,478.450012,476.963470,25228959
2022-01-25,473.799988,492.500000,467.649994,490.549988,489.025848,22565698
2022-01-27,480.750000,502.700012,476.600006,494.399994,492.863892,26676094
2022-01-28,500.500000,509.350006,495.299988,497.299988,495.754883,21784640
2022-01-31,505.000000,520.000000,498.200012,517.750000,516.141357,27306578
2022-02-01,508.000000,514.750000,493.000000,504.299988,502.733124,48030231
2022-02-02,508.600006,514.450012,505.149994,506.399994,504.826599,14311040
2022-02-03,509.100006,514.299988,502.850006,504.500000,502.932526,15249245
2022-02-04,503.799988,507.799988,499.000000,500.600006,499.044647,12663199
2022-02-07,502.899994,504.350006,492.500000,494.600006,493.063293,13392910
2022-02-08,498.000000,498.500000,479.149994,492.750000,491.219025,23378623
2022-02-09,496.500000,503.700012,494.700012,501.250000,499.692596,12430730
2022-02-10,506.700012,510.500000,504.200012,507.450012,505.873352,14537945
2022-02-11,503.250000,507.000000,497.000000,498.850006,497.300079,13534899
2022-02-14,487.000000,488.500000,468.799988,471.450012,469.985199,22157389
2022-02-15,476.149994,505.500000,467.299988,504.000000,502.434052,30623088
2022-02-16,504.000000,507.899994,496.600006,498.450012,496.901337,20176993
2022-02-17,505.899994,511.500000,498.299988,499.950012,498.396667,27943077
2022-02-18,498.000000,502.649994,491.500000,493.149994,491.617767,15476803
2022-02-21,490.149994,500.399994,486.100006,494.450012,492.913757,22592161
2022-02-22,480.549988,486.299988,471.450012,478.250000,476.764069,27957544
2022-02-23,481.750000,485.399994,475.299988,477.000000,475.517944,17703998
2022-02-24,455.950012,461.549988,405.450012,427.950012,426.620361,57265685
2022-02-25,444.850006,465.700012,441.600006,459.750000,458.321564,48876182
2022-02-28,445.000000,457.350006,440.450012,454.049988,452.639252,34475468
2022-03-02,452.950012,454.250000,444.549988,447.600006,446.209320,25791134
2022-03-03,458.500000,458.500000,435.000000,437.100006,435.741943,29599672
2022-03-04,431.850006,431.850006,414.750000,417.250000,415.953613,38765185
2022-03-07,401.750000,401.750000,387.500000,394.000000,392.775848,44836205
2022-03-08,390.500000,395.450012,376.350006,391.750000,390.532837,55543383
2022-03-09,394.950012,409.250000,389.500000,405.899994,404.638855,48376222
2022-03-10,427.000000,434.950012,414.000000,419.600006,418.296295,59776817
2022-03-11,413.600006,421.149994,407.399994,418.149994,416.850800,51510243
2022-03-14,418.750000,419.000000,404.000000,411.700012,410.420868,40721277
2022-03-15,409.850006,424.200012,408.000000,413.649994,412.364777,47706136
2022-03-16,427.049988,428.549988,420.700012,424.899994,423.579834,27191170
2022-03-17,432.000000,435.700012,429.549988,433.799988,432.452179,26704541
2022-03-21,435.500000,436.299988,427.100006,427.950012,426.620361,18270995
2022-03-22,428.100006,441.450012,421.200012,440.350006,438.981842,30441493
2022-03-23,443.500000,447.000000,434.600006,435.799988,434.445953,25466395
2022-03-24,430.000000,435.399994,427.549988,433.200012,431.854065,17109723
2022-03-25,437.000000,437.000000,427.649994,432.100006,430.757477,15104414
2022-03-28,432.000000,434.950012,426.500000,432.700012,431.355621,16757901
2022-03-29,436.000000,439.350006,431.399994,433.700012,432.352509,18710736
2022-03-30,438.450012,442.500000,434.250000,435.649994,434.296417,18149488
2022-03-31,436.000000,438.299988,432.600006,433.750000,432.402344,14248045
2022-04-01,434.000000,442.250000,430.850006,441.149994,439.779327,19380324
2022-04-04,444.399994,449.500000,441.299988,446.750000,445.361938,18657201
2022-04-05,450.000000,461.899994,448.299988,458.049988,456.626831,28530470
2022-04-06,455.899994,462.700012,452.600006,456.149994,454.732727,24974477
2022-04-07,456.500000,459.100006,448.500000,449.500000,448.103394,19950241
2022-04-08,450.000000,456.250000,449.700012,452.049988,450.645477,16315704
2022-04-11,457.000000,458.899994,451.000000,452.049988,450.645477,14339854
2022-04-12,450.799988,450.799988,435.000000,438.299988,436.938171,22698696
2022-04-13,441.799988,442.850006,430.100006,431.049988,429.710724,16817981
2022-04-18,430.000000,436.350006,423.649994,433.799988,432.452179,15298361
2022-04-19,436.750000,440.250000,417.000000,424.950012,423.629700,12669041
2022-04-20,431.000000,441.700012,428.250000,440.549988,439.181183,19639290
2022-04-21,444.500000,449.350006,441.049988,448.049988,446.657898,14124872
2022-04-22,442.049988,447.250000,438.000000,438.850006,437.486481,14362036
2022-04-25,432.750000,436.000000,423.149994,425.149994,423.829041,14729009
2022-04-26,433.899994,437.450012,431.600006,434.899994,433.548767,13577513
2022-04-27,429.250000,432.950012,425.100006,430.250000,428.913208,13701069
2022-04-28,434.799988,439.200012,430.799988,436.049988,434.695190,13875650
2022-04-29,440.200012,447.750000,436.000000,437.600006,436.240387,21991752
2022-05-02,437.950012,442.950012,428.500000,432.850006,431.505127,18945234
2022-05-04,437.950012,440.600006,420.700012,423.500000,422.184174,14934742
2022-05-05,429.000000,434.000000,423.700012,426.299988,424.975464,12240729
2022-05-06,418.850006,420.200012,407.000000,408.549988,407.280609,25142225
2022-05-09,407.149994,407.399994,395.000000,403.950012,402.694946,18076956
2022-05-10,400.000000,408.500000,389.600006,391.750000,390.532837,16540303
2022-05-11,396.000000,397.000000,377.549988,388.149994,386.944000,29215175
2022-05-12,382.000000,384.649994,366.200012,372.299988,371.143250,33511538
2022-05-13,387.000000,419.350006,387.000000,404.299988,403.043823,71425747
2022-05-16,411.899994,411.899994,396.250000,405.350006,404.090576,24938704
2022-05-17,408.399994,425.649994,405.000000,424.149994,422.832153,24651585
2022-05-18,424.000000,427.350006,414.049988,415.149994,413.860107,20490516
2022-05-19,400.000000,406.799988,396.200012,398.649994,397.411377,17706724
2022-05-20,410.000000,421.399994,410.000000,418.000000,416.701263,23504236
2022-05-23,421.649994,431.149994,419.549988,421.450012,420.140564,16345308
2022-05-24,423.899994,427.500000,416.000000,425.750000,424.427185,14525617
2022-05-25,428.450012,429.000000,413.450012,417.000000,415.704376,13540006
2022-05-26,422.000000,422.649994,405.000000,420.649994,419.343018,17712299
2022-05-27,426.049988,433.250000,425.200012,429.600006,428.265228,16867431
2022-05-30,437.000000,445.200012,436.000000,442.399994,441.025452,18500266
2022-05-31,443.950012,449.500000,440.399994,443.549988,442.171875,22308219
2022-06-01,445.100006,446.000000,439.600006,444.600006,443.218628,11930669
2022-06-02,445.000000,445.600006,435.649994,439.149994,437.785553,12742438
2022-06-03,444.899994,445.049988,430.500000,431.899994,430.558075,12780122
2022-06-06,427.899994,433.950012,424.600006,432.350006,431.006683,11896105
2022-06-07,432.500000,438.200012,429.100006,435.850006,434.495819,11153869
2022-06-08,438.700012,440.399994,432.000000,435.649994,434.296417,12844475
2022-06-09,431.899994,435.649994,426.100006,428.500000,427.168640,13043367
2022-06-10,423.000000,428.850006,422.000000,428.049988,426.720032,11914234
2022-06-13,414.899994,418.149994,405.600006,406.700012,405.436401,17442641
2022-06-14,403.000000,411.850006,397.700012,405.149994,403.891174,19626627
2022-06-15,410.000000,416.399994,407.450012,414.100006,412.813385,15192826
2022-06-16,420.000000,420.899994,390.100006,392.950012,391.729126,22261032
2022-06-17,387.950012,394.450012,382.649994,388.950012,387.741547,24824899
2022-06-20,390.549988,392.950012,376.649994,382.700012,381.510956,17049013
2022-06-21,389.000000,399.000000,387.000000,397.600006,396.364655,14743366
2022-06-22,396.399994,397.000000,390.500000,393.100006,391.878632,12426604
2022-06-23,396.299988,409.899994,394.549988,407.200012,405.934845,26514004
2022-06-24,410.000000,412.850006,406.149994,409.299988,408.028290,14806456
2022-06-27,417.549988,419.450012,412.350006,414.500000,413.212158,12018949
2022-06-28,411.299988,418.200012,409.149994,417.100006,415.804077,13238339
2022-06-29,412.049988,419.899994,411.549988,416.950012,415.654541,13104313
2022-06-30,418.299988,424.000000,410.000000,411.799988,410.520508,20121916
2022-07-01,410.649994,414.600006,402.299988,412.700012,411.417755,14725989
2022-07-04,411.549988,414.899994,405.000000,408.450012,407.180939,11525133
2022-07-05,415.000000,418.799988,410.200012,412.000000,410.719910,16771012
2022-07-06,414.000000,417.299988,410.649994,416.350006,415.056396,12196920
2022-07-07,419.899994,432.950012,419.299988,430.850006,429.511353,17616800
2022-07-08,436.250000,443.850006,429.299988,441.549988,440.178101,23730027
2022-07-11,438.049988,441.200012,433.450012,437.049988,435.692078,12619654
2022-07-12,433.000000,435.000000,428.149994,430.549988,429.212250,9518822
2022-07-13,432.700012,435.850006,425.649994,427.100006,425.773010,10181698
2022-07-14,428.000000,431.250000,423.299988,428.049988,426.720032,10744547
2022-07-15,430.649994,441.750000,429.700012,440.200012,438.832306,15774084
2022-07-18,443.950012,453.799988,443.200012,450.899994,449.499054,21185764
2022-07-19,446.750000,451.850006,444.450012,449.049988,447.654785,11553440
